Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Last Name,Segment,City Type,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-003548,07-12-2021,14-12-2021,Standard Class,CUST-00382,Ananya,Verma,SMB,Tier 1,West,Madhya Pradesh,120680.0,Grocery,Snacks,1216.05,3.0,0.0,247.74
ORD-003549,04-11-2022,10-11-2022,Second Class,CUST-00405,Priya,Verma,SMB,Tier 2,West,Gujarat,716945.0,Grocery,Snacks,222.35,3.0,0.0,27.88
ORD-003550,05-10-2023,10-10-2023,Second Class,CUST-00413,Krishna,Iyer,SMB,Tier 2,North,Delhi,434357.0,Clothing,Menswear,4320.74,5.0,0.0,591.42
ORD-003551,30-09-2022,07-10-2022,Same Day,CUST-00180,Ishaan,Rao,Consumer,Tier 2,North,Haryana,490955.0,Grocery,Staples,1057.96,2.0,0.3,170.53
ORD-003552,28-07-2021,04-08-2021,Second Class,CUST-00126,Aditya,Das,SMB,Village,East,Bihar,790835.0,Furniture,Tables,22993.95,3.0,0.15,2482.56
ORD-003553,11-04-2020,16-04-2020,Same Day,CUST-00107,Priya,Nair,SMB,Tier 1,South,Telangana,187270.0,Electronics,Cameras,23605.35,3.0,0.0,5280.15
ORD-003554,03-02-2020,05-02-2020,Same Day,CUST-00052,Meera,Verma,SMB,Village,West,Madhya Pradesh,344398.0,Grocery,Household,1083.57,2.0,0.1,132.4
ORD-003555,12-03-2022,17-03-2022,Standard Class,CUST-00394,Meera,Das,Corporate,Tier 2,West,Madhya Pradesh,494570.0,Clothing,Womenswear,6287.27,3.0,0.0,1298.2
ORD-003556,07-04-2021,10-04-2021,Second Class,CUST-00035,Reyansh,Rao,Consumer,Tier 1,East,West Bengal,642922.0,Electronics,Laptops,8064.33,1.0,0.15,275.33
ORD-003557,15-09-2020,21-09-2020,Second Class,CUST-00391,Meera,Singh,SMB,Tier 1,North,Haryana,155448.0,Furniture,Storage,11662.9,2.0,0.15,2464.1
ORD-003558,12-11-2021,15-11-2021,Standard Class,CUST-00382,Ananya,Verma,SMB,Tier 1,West,Madhya Pradesh,200712.0,Furniture,Storage,36182.72,5.0,0.2,2126.69
ORD-003559,11-05-2019,18-05-2019,Standard Class,CUST-00025,Reyansh,Sharma,Consumer,Tier 2,North,Uttar Pradesh,391448.0,Grocery,Snacks,437.45,4.0,0.05,111.97
ORD-003560,26-04-2021,01-05-2021,Same Day,CUST-00370,Rohan,Gupta,Corporate,Tier 1,South,Tamil Nadu,138861.0,Electronics,Mobiles,54689.19,3.0,0.0,13705.1
ORD-003561,19-03-2019,26-03-2019,Second Class,CUST-00415,Myra,Reddy,Corporate,Village,West,Madhya Pradesh,419423.0,Furniture,Tables,34779.78,5.0,0.5,3425.06
ORD-003562,05-03-2020,10-03-2020,Standard Class,CUST-00480,Kavya,Bose,Corporate,Tier 2,North,Rajasthan,766925.0,Clothing,Footwear,1496.96,1.0,0.0,334.92
ORD-003563,21-05-2020,27-05-2020,Second Class,CUST-00203,Diya,Chatterjee,Corporate,Village,South,Andhra Pradesh,,Electronics,Accessories,55673.35,3.0,0.05,7574.14
ORD-003564,31-05-2023,02-06-2023,First Class,CUST-00307,Meera,Rao,Corporate,Village,South,Karnataka,399181.0,Furniture,Tables,2957.79,1.0,0.15,198.88
ORD-003565,10-02-2021,15-02-2021,Same Day,CUST-00512,Isha,Joshi,Consumer,Tier 1,West,Madhya Pradesh,537281.0,Furniture,Chairs,13024.41,2.0,0.3,2417.41
ORD-003566,06-05-2022,12-05-2022,Same Day,CUST-00543,Anika,Nair,SMB,Tier 2,North,Delhi,673355.0,Furniture,Storage,5773.39,1.0,0.2,936.32
ORD-003567,15-04-2023,20-04-2023,Second Class,CUST-00597,Ananya,Gupta,Corporate,Tier 2,South,Tamil Nadu,655525.0,Furniture,Tables,9736.55,2.0,0.0,1269.23
ORD-003568,16-07-2021,19-07-2021,Same Day,CUST-00105,Rohan,Rao,SMB,Tier 2,South,Andhra Pradesh,122718.0,Grocery,Snacks,884.87,2.0,0.05,81.9
ORD-003569,20-10-2022,24-10-2022,Same Day,CUST-00103,Kavya,Chatterjee,Corporate,Village,South,Tamil Nadu,670447.0,Clothing,Footwear,3173.13,2.0,0.0,610.18
ORD-003570,09-06-2019,11-06-2019,Same Day,CUST-00146,Reyansh,Gupta,Corporate,Tier 1,North,Delhi,771010.0,Furniture,Storage,5961.68,1.0,0.1,586.37
ORD-003571,02-06-2023,03-06-2023,Second Class,CUST-00418,Kavya,Nair,SMB,Tier 1,North,Haryana,257909.0,Grocery,Beverages,924.5,4.0,0.15,142.99
ORD-003572,24-05-2023,31-05-2023,Standard Class,CUST-00020,Diya,Chatterjee,Consumer,Tier 1,East,West Bengal,200815.0,Electronics,Cameras,48953.27,5.0,0.0,8898.93
ORD-003573,18-07-2023,23-07-2023,Standard Class,CUST-00582,Reyansh,Chatterjee,Consumer,Village,North,Uttar Pradesh,561532.0,Clothing,Footwear,1393.1,1.0,0.05,458.71
ORD-003574,27-06-2020,02-07-2020,Second Class,CUST-00282,Aadhya,Mukherjee,Consumer,Tier 1,West,Madhya Pradesh,241040.0,Clothing,Menswear,3594.17,2.0,0.05,815.1
ORD-003575,28-11-2023,04-12-2023,Same Day,CUST-00161,Aarav,Verma,Consumer,Tier 2,North,Rajasthan,302797.0,Grocery,Household,161.33,1.0,0.15,33.15
ORD-003576,24-06-2019,25-06-2019,First Class,CUST-00474,Kavya,Joshi,Consumer,Tier 1,South,Andhra Pradesh,350615.0,Grocery,Household,570.21,1.0,0.5,51.11
ORD-003577,24-04-2022,30-04-2022,Same Day,CUST-00264,Diya,Mukherjee,SMB,Tier 2,East,Bihar,247082.0,Clothing,Menswear,4315.06,3.0,0.5,666.83
ORD-003578,17-05-2019,19-05-2019,First Class,CUST-00170,Kavya,Patel,Consumer,Tier 1,North,Haryana,323815.0,Grocery,Snacks,966.74,2.0,0.5,84.77
ORD-003579,18-02-2020,19-02-2020,Second Class,CUST-00043,Ananya,Singh,SMB,Tier 2,South,Tamil Nadu,685146.0,Clothing,Womenswear,1935.15,3.0,0.5,270.07
ORD-003580,03-07-2020,10-07-2020,Standard Class,CUST-00274,Kavya,Sharma,SMB,Tier 2,South,Telangana,,Furniture,Chairs,20987.97,2.0,0.3,2901.5
ORD-003581,07-12-2023,12-12-2023,First Class,CUST-00423,Sai,Bose,Consumer,Tier 1,South,Telangana,702586.0,Furniture,Chairs,31645.39,3.0,0.15,5462.86
ORD-003582,20-02-2021,23-02-2021,First Class,CUST-00095,Vivaan,Nair,Consumer,Tier 2,East,West Bengal,501735.0,Clothing,Footwear,1724.4,1.0,0.05,405.23
ORD-003583,05-11-2021,09-11-2021,Standard Class,CUST-00254,Vihaan,Gupta,Corporate,Tier 1,West,Maharashtra,211047.0,Grocery,Staples,1025.34,2.0,0.0,231.21
ORD-003584,03-04-2022,07-04-2022,Standard Class,CUST-00042,Kavya,Das,Corporate,Tier 1,West,Gujarat,343651.0,Grocery,Beverages,886.7,3.0,0.2,45.49
ORD-003585,16-12-2023,21-12-2023,Same Day,CUST-00260,Isha,Joshi,Consumer,Tier 1,North,Punjab,279037.0,Electronics,Mobiles,27466.74,3.0,0.05,4974.27
ORD-003586,28-02-2019,01-03-2019,First Class,CUST-00366,Vihaan,Chatterjee,SMB,Tier 1,North,Haryana,743793.0,Furniture,Chairs,25700.02,5.0,0.3,3211.78
ORD-003587,03-11-2022,05-11-2022,Same Day,CUST-00053,Aditya,Singh,Corporate,Tier 2,South,Karnataka,495321.0,Electronics,Cameras,92323.77,5.0,0.05,11124.7
ORD-003588,21-09-2022,24-09-2022,Second Class,CUST-00522,Ananya,Bose,SMB,Tier 2,North,Delhi,403383.0,Grocery,Staples,1590.62,4.0,0.15,289.49
ORD-003589,30-03-2023,02-04-2023,Second Class,CUST-00596,Arjun,Patel,Consumer,Tier 1,East,Bihar,803368.0,Electronics,Laptops,25217.06,2.0,0.0,1609.27
ORD-003590,27-06-2023,01-07-2023,Same Day,CUST-00153,Myra,Gupta,SMB,Tier 1,East,Odisha,636598.0,Furniture,Storage,23138.58,4.0,0.0,5843.51
ORD-003591,16-06-2022,23-06-2022,Standard Class,CUST-00206,Diya,Patel,Corporate,Tier 2,South,Andhra Pradesh,279748.0,Clothing,Womenswear,1001.94,1.0,0.0,84.42
ORD-003592,04-03-2022,10-03-2022,First Class,CUST-00219,Reyansh,Iyer,Consumer,Tier 1,West,Maharashtra,509778.0,Electronics,Cameras,13982.2,1.0,0.3,-226.86
ORD-003593,29-09-2022,06-10-2022,Second Class,CUST-00306,Krishna,Das,Consumer,Village,East,Odisha,573844.0,Grocery,Household,616.45,1.0,0.0,105.57
ORD-003594,07-10-2021,10-10-2021,Second Class,CUST-00362,Reyansh,Verma,Corporate,Tier 1,West,Madhya Pradesh,643849.0,Clothing,Menswear,3289.24,5.0,0.15,474.77
ORD-003595,15-02-2022,16-02-2022,Standard Class,CUST-00083,Aarav,Gupta,SMB,Tier 2,East,Jharkhand,125705.0,Electronics,Mobiles,70565.91,4.0,0.15,9686.36
ORD-003596,06-11-2023,12-11-2023,Standard Class,CUST-00034,Vihaan,Sharma,SMB,Tier 1,South,Kerala,840475.0,Furniture,Tables,29738.43,5.0,0.0,7371.36
ORD-003597,31-12-2020,06-01-2021,Standard Class,CUST-00477,Arjun,Mukherjee,Consumer,Village,North,Haryana,589268.0,Grocery,Snacks,762.99,2.0,0.1,168.11
ORD-003598,15-06-2021,16-06-2021,Second Class,CUST-00553,Priya,Chatterjee,Corporate,Tier 1,West,Maharashtra,530664.0,Electronics,Cameras,56329.5,4.0,0.5,5257.73
ORD-003599,14-07-2023,19-07-2023,Second Class,CUST-00137,Priya,Patel,SMB,Tier 1,East,Odisha,895714.0,Furniture,Storage,40097.56,4.0,0.5,3955.16
ORD-003600,11-01-2020,13-01-2020,First Class,CUST-00076,Saanvi,Joshi,Consumer,Tier 1,West,Madhya Pradesh,493544.0,Electronics,Accessories,2799.84,1.0,0.2,380.62
ORD-003601,18-08-2021,21-08-2021,First Class,CUST-00004,Rohan,Iyer,SMB,Tier 2,West,Goa,397415.0,Grocery,Snacks,1825.54,4.0,0.3,300.84
ORD-003602,18-10-2021,25-10-2021,Standard Class,CUST-00304,Aadhya,Das,Corporate,Tier 2,East,Odisha,123711.0,Clothing,Footwear,1855.57,2.0,0.0,490.86
ORD-003603,30-08-2023,05-09-2023,Second Class,CUST-00256,Meera,Iyer,Consumer,Village,South,Kerala,229855.0,Electronics,Accessories,13662.94,1.0,0.0,2893.19
ORD-003604,29-01-2019,30-01-2019,Standard Class,CUST-00020,Diya,Chatterjee,Consumer,Tier 1,East,West Bengal,261465.0,Grocery,Staples,2466.88,5.0,0.3,153.66
ORD-003605,23-05-2022,30-05-2022,Same Day,CUST-00054,Myra,Patel,Corporate,Tier 2,West,Maharashtra,290331.0,Clothing,Menswear,9259.91,5.0,0.2,443.18
ORD-003606,15-05-2021,19-05-2021,Standard Class,CUST-00284,Myra,Sharma,SMB,Tier 1,East,Jharkhand,659325.0,Furniture,Furnishings,4762.13,1.0,0.15,611.86
ORD-003607,23-07-2020,24-07-2020,Second Class,CUST-00133,Arjun,Bose,Corporate,Tier 2,South,Telangana,468989.0,Electronics,Laptops,29485.02,3.0,0.2,3382.64
ORD-003608,25-06-2023,30-06-2023,Second Class,CUST-00179,Anika,Patel,Consumer,Tier 2,West,Maharashtra,211347.0,Furniture,Storage,23476.29,5.0,0.0,6180.71
ORD-003609,31-10-2023,03-11-2023,Standard Class,CUST-00308,Kavya,Nair,Consumer,Tier 2,West,Goa,136419.0,Furniture,Tables,14920.59,2.0,0.0,3646.52
ORD-003610,24-02-2019,02-03-2019,Second Class,CUST-00390,Isha,Chatterjee,Corporate,Tier 2,North,Delhi,813660.0,Furniture,Chairs,4321.23,1.0,0.05,501.27
ORD-003611,20-06-2020,21-06-2020,First Class,CUST-00426,Meera,Singh,SMB,Tier 1,South,Telangana,718267.0,Furniture,Tables,19993.39,4.0,0.0,4652.25
ORD-003612,20-03-2019,21-03-2019,Same Day,CUST-00572,Reyansh,Menon,Corporate,Tier 1,South,Andhra Pradesh,599532.0,Electronics,Laptops,35994.31,2.0,0.0,7399.13
ORD-003613,13-01-2019,17-01-2019,Standard Class,CUST-00432,Rohan,Das,SMB,Tier 1,South,Karnataka,456715.0,Electronics,Laptops,37784.22,3.0,0.2,8404.81
ORD-003614,14-01-2022,18-01-2022,Standard Class,CUST-00508,Anika,Patel,Corporate,Tier 1,West,Goa,676922.0,Electronics,Mobiles,9571.93,1.0,0.1,2846.36
ORD-003615,08-02-2020,13-02-2020,Standard Class,CUST-00022,Anika,Mukherjee,Consumer,Tier 1,West,Gujarat,148108.0,Furniture,Chairs,24078.83,4.0,0.3,5418.1
ORD-003616,20-06-2021,24-06-2021,Same Day,CUST-00365,Rohan,Verma,Corporate,Tier 1,South,Tamil Nadu,607645.0,Clothing,Kidswear,851.82,1.0,0.3,103.52
ORD-003617,01-10-2021,02-10-2021,Second Class,CUST-00173,Isha,Joshi,Corporate,Tier 2,East,Odisha,183768.0,Furniture,Tables,8936.71,1.0,0.5,922.83
ORD-003618,19-07-2023,21-07-2023,First Class,CUST-00577,Sai,Nair,Corporate,Tier 1,North,Uttar Pradesh,447796.0,Clothing,Kidswear,3572.38,5.0,0.1,697.45
ORD-003619,30-12-2021,04-01-2022,Standard Class,CUST-00410,Kavya,Verma,Consumer,Tier 1,South,Karnataka,533102.0,Grocery,Beverages,170.78,1.0,0.2,31.93
ORD-003620,09-03-2020,14-03-2020,Standard Class,CUST-00347,Aditya,Mukherjee,Corporate,Tier 1,East,West Bengal,406193.0,Clothing,Footwear,5781.03,5.0,0.5,300.92
ORD-003621,27-09-2021,30-09-2021,First Class,CUST-00269,Arjun,Joshi,SMB,Tier 2,North,Punjab,713262.0,Grocery,Household,985.03,4.0,0.0,180.67
ORD-003622,13-08-2023,16-08-2023,Same Day,CUST-00027,Rohan,Menon,Corporate,Tier 1,South,Karnataka,299734.0,Clothing,Kidswear,3612.02,2.0,0.5,524.7
ORD-003623,11-08-2020,15-08-2020,Same Day,CUST-00157,Saanvi,Gupta,Consumer,Tier 1,North,Rajasthan,521362.0,Furniture,Storage,3110.11,1.0,0.2,722.59
ORD-003624,04-10-2019,08-10-2019,Same Day,CUST-00121,Sai,Rao,SMB,Tier 1,North,Delhi,804481.0,Clothing,Kidswear,4831.48,4.0,0.2,642.55
ORD-003625,03-09-2022,10-09-2022,Second Class,CUST-00565,Meera,Iyer,Corporate,Village,North,Uttar Pradesh,631797.0,Electronics,Mobiles,29788.16,2.0,0.0,6772.57
ORD-003626,26-10-2021,02-11-2021,Second Class,CUST-00542,Diya,Bose,Consumer,Tier 2,North,Delhi,805905.0,Furniture,Storage,37160.54,5.0,0.0,11303.16
ORD-003627,14-04-2021,18-04-2021,Same Day,CUST-00482,Aadhya,Patel,Consumer,Tier 2,West,Maharashtra,856584.0,Furniture,Chairs,47712.84,5.0,0.1,9757.22
ORD-003628,11-06-2021,13-06-2021,Standard Class,CUST-00425,Aadhya,Rao,Corporate,Tier 2,North,Haryana,563303.0,Clothing,Menswear,6110.0,4.0,0.5,510.54
ORD-003629,27-12-2021,28-12-2021,Standard Class,CUST-00499,Reyansh,Bose,Corporate,Tier 2,East,West Bengal,198657.0,Clothing,Footwear,6796.43,5.0,0.2,363.93
ORD-003630,14-02-2021,19-02-2021,Second Class,CUST-00427,Saanvi,Mukherjee,SMB,Tier 1,East,Bihar,717412.0,Grocery,Staples,357.56,5.0,0.3,39.95
ORD-003631,11-10-2021,18-10-2021,Second Class,CUST-00387,Arjun,Mukherjee,Consumer,Village,South,Kerala,808671.0,Clothing,Footwear,450.72,1.0,0.15,115.86
ORD-003632,04-09-2022,06-09-2022,Second Class,CUST-00006,Diya,Mukherjee,SMB,Tier 2,South,Kerala,339941.0,Furniture,Tables,4898.49,2.0,0.0,817.25
ORD-003633,05-08-2021,10-08-2021,Standard Class,CUST-00521,Aadhya,Joshi,SMB,Tier 2,South,Andhra Pradesh,560947.0,Clothing,Footwear,1042.64,1.0,0.5,112.53
ORD-003634,10-07-2021,14-07-2021,Second Class,CUST-00259,Aarav,Singh,Consumer,Tier 2,West,Maharashtra,439312.0,Furniture,Storage,17904.29,3.0,0.15,1763.2
ORD-003635,21-07-2019,22-07-2019,First Class,CUST-00178,Aditya,Singh,SMB,Village,West,Gujarat,896239.0,Grocery,Household,220.82,1.0,0.15,24.08
ORD-003636,19-01-2019,21-01-2019,Same Day,CUST-00269,Arjun,Joshi,SMB,Tier 2,North,Punjab,566894.0,Furniture,Chairs,30608.08,5.0,0.3,5578.05
ORD-003637,22-02-2023,26-02-2023,First Class,CUST-00473,Aditya,Reddy,Consumer,Tier 1,North,Delhi,886823.0,Clothing,Womenswear,7440.89,4.0,0.5,949.97
ORD-003638,13-01-2023,18-01-2023,First Class,CUST-00164,Ananya,Joshi,SMB,Tier 2,South,Telangana,417486.0,Grocery,Staples,964.34,2.0,0.15,148.61
ORD-003639,24-01-2021,26-01-2021,Same Day,CUST-00499,Reyansh,Bose,Corporate,Tier 2,East,West Bengal,330049.0,Clothing,Footwear,5585.86,5.0,0.05,694.54
ORD-003640,01-01-2023,05-01-2023,Same Day,CUST-00529,Reyansh,Patel,Consumer,Village,West,Maharashtra,646117.0,Clothing,Womenswear,3709.5,3.0,0.15,561.27
ORD-003641,30-08-2022,31-08-2022,First Class,CUST-00257,Reyansh,Nair,Corporate,Tier 2,North,Rajasthan,163365.0,Furniture,Chairs,4510.01,1.0,0.5,221.24
ORD-003642,2021/03/03,04-03-2021,First Class,CUST-00137,Priya,Patel,SMB,Tier 1,East,Odisha,,Furniture,Chairs,11853.78,3.0,0.2,2110.14
ORD-003643,28-01-2020,30-01-2020,Same Day,CUST-00545,Ananya,Rao,Consumer,Tier 1,South,Kerala,717784.0,Grocery,Snacks,1393.53,4.0,0.1,381.37
ORD-003644,17-02-2020,23-02-2020,Standard Class,CUST-00319,Anika,Joshi,Consumer,Tier 1,West,Goa,419792.0,Grocery,Staples,917.84,2.0,0.0,222.54
ORD-003645,15-11-2022,19-11-2022,Same Day,CUST-00190,Sai,Mukherjee,Consumer,Tier 1,East,West Bengal,305944.0,Electronics,Mobiles,100774.42,5.0,0.2,13548.93
ORD-003646,02-12-2019,05-12-2019,Standard Class,CUST-00206,Diya,Patel,Corporate,Tier 2,South,Andhra Pradesh,246991.0,Furniture,Chairs,5853.38,1.0,0.0,1698.13
ORD-003647,12-09-2019,18-09-2019,Standard Class,CUST-00488,Priya,Verma,SMB,Tier 1,North,Delhi,717329.0,Grocery,Snacks,1450.61,4.0,0.15,343.18
ORD-003648,17-11-2022,22-11-2022,Standard Class,CUST-00166,Kavya,Verma,SMB,Tier 2,South,Tamil Nadu,123482.0,Clothing,Kidswear,797.19,1.0,0.3,165.38
ORD-003649,03-06-2022,06-06-2022,Second Class,CUST-00241,Kavya,Sharma,Consumer,Tier 1,West,Gujarat,164047.0,Furniture,Furnishings,5316.2,1.0,0.2,1500.66
ORD-003650,02-07-2023,06-07-2023,Standard Class,CUST-00312,Myra,Rao,Corporate,Tier 2,East,West Bengal,591792.0,Clothing,Womenswear,2663.11,4.0,0.15,332.61
ORD-003651,18-05-2021,23-05-2021,First Class,CUST-00263,Ishaan,Iyer,SMB,Tier 1,South,Tamil Nadu,494343.0,Clothing,Kidswear,780.21,1.0,0.15,133.21
ORD-003652,22-09-2021,25-09-2021,Second Class,CUST-00292,Saanvi,Bose,Corporate,Tier 2,South,Andhra Pradesh,524305.0,Grocery,Household,2853.69,5.0,0.0,135.07
ORD-003653,03-10-2021,04-10-2021,Same Day,CUST-00180,Ishaan,Rao,Consumer,Tier 2,North,Haryana,161169.0,Furniture,Storage,15161.39,3.0,0.0,2556.22
ORD-003654,07-11-2023,11-11-2023,Standard Class,CUST-00117,Isha,Nair,SMB,Village,West,Maharashtra,243010.0,Electronics,Laptops,38859.94,2.0,0.2,-499.04
ORD-003655,01-01-2023,07-01-2023,Same Day,CUST-00587,Vihaan,Sharma,Consumer,Tier 1,South,Karnataka,656762.0,Clothing,Kidswear,2762.84,3.0,0.15,30.89
ORD-003656,21-06-2020,28-06-2020,Standard Class,CUST-00267,Saanvi,Gupta,SMB,Tier 2,South,Karnataka,726385.0,Clothing,Kidswear,10605.6,5.0,0.2,466.89
ORD-003657,18-08-2020,23-08-2020,Second Class,CUST-00494,Rohan,Patel,Corporate,Tier 1,West,Madhya Pradesh,727450.0,Clothing,Footwear,1389.19,1.0,0.2,137.04
ORD-003658,21-04-2023,24-04-2023,Same Day,CUST-00512,Isha,Joshi,Consumer,Tier 1,West,Madhya Pradesh,209294.0,Clothing,Footwear,6286.47,4.0,0.2,423.33
ORD-003659,24-03-2023,29-03-2023,Standard Class,CUST-00323,Sai,Menon,SMB,Village,East,West Bengal,149622.0,Furniture,Furnishings,46574.92,5.0,0.15,14708.15
ORD-003660,21-07-2022,23-07-2022,Same Day,CUST-00320,Vivaan,Das,SMB,Village,North,Punjab,418270.0,Furniture,Chairs,20746.73,2.0,0.05,2051.04
ORD-003661,05-03-2019,07-03-2019,Standard Class,CUST-00212,Reyansh,Reddy,Corporate,Tier 1,North,Delhi,273800.0,Furniture,Chairs,10341.24,2.0,0.5,819.93
ORD-003662,18-10-2022,19-10-2022,First Class,CUST-00447,Rohan,Rao,Corporate,Tier 2,West,Madhya Pradesh,,Electronics,Cameras,18400.01,1.0,0.5,2367.84
ORD-003663,07-05-2023,12-05-2023,Same Day,CUST-00454,Priya,Patel,Corporate,Tier 1,West,Goa,585895.0,Grocery,Snacks,427.92,1.0,0.15,41.28
ORD-003664,2021/04/03,04-04-2021,Same Day,CUST-00230,Aadhya,Verma,SMB,Tier 1,North,Haryana,731002.0,Electronics,Mobiles,30002.33,2.0,0.15,6033.51
ORD-003665,01-08-2021,02-08-2021,Same Day,CUST-00221,Rohan,Reddy,Consumer,Tier 2,East,West Bengal,896170.0,Grocery,Snacks,1331.96,5.0,0.3,312.52
ORD-003666,15-03-2022,22-03-2022,Second Class,CUST-00339,Reyansh,Iyer,Consumer,Tier 1,North,Delhi,401687.0,Grocery,Household,2888.6,5.0,0.15,748.76
ORD-003667,18-01-2020,24-01-2020,Same Day,CUST-00035,Reyansh,Rao,Consumer,Tier 1,East,West Bengal,571558.0,Grocery,Household,2462.26,5.0,0.2,297.76
ORD-003668,11-07-2020,13-07-2020,First Class,CUST-00362,Reyansh,Verma,Corporate,Tier 1,West,Madhya Pradesh,364062.0,Electronics,Accessories,43003.3,2.0,0.0,5312.98
ORD-003669,27-01-2020,30-01-2020,Standard Class,CUST-00438,Aditya,Reddy,Consumer,Tier 2,South,Karnataka,446348.0,Electronics,Cameras,36611.92,4.0,0.05,5205.43
ORD-003670,08-06-2023,10-06-2023,Same Day,CUST-00410,Kavya,Verma,Consumer,Tier 1,South,Karnataka,591066.0,Furniture,Chairs,4028.13,1.0,0.05,550.36
ORD-003671,25-05-2021,26-05-2021,Same Day,CUST-00091,Aadhya,Nair,Corporate,Tier 1,South,Karnataka,163252.0,Grocery,Staples,3203.49,4.0,0.05,706.23
ORD-003672,21-12-2019,28-12-2019,Second Class,CUST-00365,Rohan,Verma,Corporate,Tier 1,South,Tamil Nadu,364195.0,Clothing,Kidswear,5743.21,4.0,0.0,1163.98
ORD-003673,02-04-2019,06-04-2019,,CUST-00210,Reyansh,Mukherjee,Consumer,Tier 1,East,Odisha,861494.0,Clothing,Womenswear,1551.72,1.0,0.2,295.94
ORD-003674,07-08-2021,12-08-2021,Same Day,CUST-00045,Reyansh,Verma,Corporate,Tier 2,East,West Bengal,342762.0,Electronics,Laptops,143812.7,5.0,0.1,27100.61
ORD-003675,01-09-2020,02-09-2020,Same Day,CUST-00420,Isha,Mukherjee,Consumer,Tier 1,West,Goa,489468.0,Grocery,Beverages,2239.5,4.0,0.0,407.5
ORD-003676,12-05-2022,18-05-2022,Same Day,CUST-00544,Vivaan,Mukherjee,Consumer,Tier 1,North,Rajasthan,250414.0,Furniture,Storage,7846.87,1.0,0.0,563.06
ORD-003677,24-06-2023,29-06-2023,Same Day,CUST-00052,Meera,Verma,SMB,Village,West,Madhya Pradesh,382996.0,Electronics,Laptops,62814.02,4.0,0.15,7866.87
ORD-003678,06-12-2019,09-12-2019,Second Class,CUST-00114,Aarav,Menon,SMB,Tier 2,South,Tamil Nadu,356468.0,Grocery,Beverages,795.8,4.0,0.05,166.67
ORD-003679,08-10-2023,10-10-2023,Second Class,CUST-00137,Priya,Patel,SMB,Tier 1,East,Odisha,730132.0,Grocery,Snacks,286.59,1.0,0.0,61.9
ORD-003680,01-07-2023,05-07-2023,Standard Class,CUST-00578,Priya,Nair,Corporate,Tier 1,West,Maharashtra,354172.0,Furniture,Chairs,18151.06,2.0,0.1,4907.52
ORD-003681,03-09-2023,10-09-2023,Same Day,CUST-00388,Reyansh,Sharma,Consumer,Tier 2,West,Goa,356442.0,Furniture,Chairs,37522.73,5.0,0.05,5217.11
ORD-003682,25-03-2021,28-03-2021,Same Day,CUST-00500,Priya,Joshi,Corporate,Tier 1,North,Haryana,157769.0,Grocery,Beverages,1351.8,5.0,0.05,202.55
ORD-003683,2023/02/11,16-02-2023,Same Day,CUST-00502,Anika,Sharma,Corporate,Tier 1,West,Goa,293279.0,Grocery,Beverages,1943.22,5.0,0.2,507.46
ORD-003684,28-05-2022,01-06-2022,Second Class,CUST-00172,Priya,Mukherjee,Corporate,Tier 2,West,Gujarat,201905.0,Furniture,Storage,32135.22,4.0,0.0,3568.77
ORD-003685,21-04-2020,26-04-2020,Same Day,CUST-00088,Ananya,Mukherjee,Corporate,Tier 2,West,Gujarat,191892.0,Electronics,Accessories,18957.88,2.0,0.3,2992.06
ORD-003686,03-02-2023,10-02-2023,Standard Class,CUST-00484,Krishna,Bose,SMB,Tier 2,West,Maharashtra,345323.0,Grocery,Staples,1567.04,4.0,0.05,197.4
ORD-003687,02-06-2020,08-06-2020,Same Day,CUST-00420,Isha,Mukherjee,Consumer,Tier 1,West,Goa,234757.0,Electronics,Mobiles,62463.46,5.0,0.3,9200.99
ORD-003688,19-12-2021,25-12-2021,Same Day,CUST-00483,Isha,Singh,Corporate,Tier 2,East,Jharkhand,734323.0,Furniture,Furnishings,16916.75,5.0,0.2,2229.69
ORD-003689,18-12-2019,23-12-2019,Second Class,CUST-00264,Diya,Mukherjee,SMB,Tier 2,East,Bihar,728038.0,Grocery,Household,3395.33,5.0,0.2,672.76
ORD-003690,30-01-2022,04-02-2022,First Class,CUST-00347,Aditya,Mukherjee,Corporate,Tier 1,East,West Bengal,683033.0,Clothing,Kidswear,2337.21,2.0,0.15,364.96
ORD-003691,21-08-2019,22-08-2019,Same Day,CUST-00010,Aadhya,Patel,Consumer,Tier 2,West,Gujarat,598825.0,Clothing,Womenswear,5080.34,4.0,0.05,1182.4
ORD-003692,24-10-2021,28-10-2021,Same Day,CUST-00384,Krishna,Gupta,SMB,Tier 2,East,Odisha,859830.0,Furniture,Chairs,23411.54,4.0,0.2,1375.68
ORD-003693,04-04-2023,06-04-2023,Standard Class,CUST-00107,Priya,Nair,SMB,Tier 1,South,Telangana,577723.0,Clothing,Womenswear,2139.38,2.0,0.1,34.71
ORD-003694,04-07-2022,06-07-2022,First Class,CUST-00566,Rohan,Singh,SMB,Village,North,Punjab,275160.0,Furniture,Chairs,7066.59,1.0,0.0,557.81
ORD-003695,31-01-2021,01-02-2021,Second Class,CUST-00056,Arjun,Verma,SMB,Tier 1,West,Maharashtra,394143.0,Grocery,Beverages,639.58,2.0,0.15,108.12
